,precision,recall,fscores,MAPs,nDCGs
0,0.5422222222222223,0.08778143859456623,0.14543878542433747,0.5422222222222223,0.43
1,0.4666666666666667,0.1491880888196072,0.21321954971004814,0.5933333333333334,0.4046174947785639
2,0.42222222222222205,0.20142531275561432,0.2541545760772273,0.6118518518518515,0.3919902246366356
3,0.39,0.23694826493348978,0.2727806822972099,0.6174074074074071,0.38993736496925097
4,0.36800000000000044,0.27222149047338196,0.28943436560016605,0.6175370370370369,0.3919868700747401
5,0.34074074074074084,0.2980907644943801,0.29345069516879163,0.6087135802469136,0.3931544003515185
6,0.3174603174603177,0.32129327984395434,0.29492411771487154,0.5936215167548499,0.39650972639615567
7,0.30444444444444446,0.3501607956251958,0.3010172515261217,0.5823610985134793,0.4057453277123615
8,0.2913580246913583,0.37135694696840604,0.3023797469346609,0.5729125850340135,0.41267614253623125
9,0.2768888888888891,0.38830501741647644,0.29972854661560716,0.565715236835475,0.41626842691700466
