,precision,recall,fscores,MAPs,nDCGs
0,0.5688888888888889,0.09127350208662974,0.1513469456170505,0.5688888888888889,0.44555555555555554
1,0.4955555555555556,0.15951605098090282,0.2274338539243523,0.6155555555555555,0.4269548303374256
2,0.44444444444444425,0.20941383923887763,0.265695229323763,0.6400000000000001,0.41293609540929116
3,0.4222222222222222,0.2533006786055113,0.29433970866193715,0.6435802469135803,0.4171191222311261
4,0.3973333333333338,0.29682248577437725,0.3138279527588002,0.6371728395061732,0.4198337653787579
5,0.362962962962963,0.32186694748550565,0.3148285744177562,0.6252950617283952,0.4200064204726318
6,0.33650793650793676,0.3435397125333997,0.3137851590296954,0.6175363315696649,0.42196319329657694
7,0.3188888888888889,0.3687690714098175,0.31574948283702314,0.6093253464348705,0.4297123301585339
8,0.3022222222222226,0.3888829803891762,0.3141224686966235,0.6017227450239357,0.43390067163718277
9,0.2911111111111114,0.4132131070526362,0.3161023753568151,0.592302832367515,0.44165315369993535
