,precision,recall,fscores,MAPs,nDCGs
0,0.4444444444444444,0.06688100569413331,0.11203955366259971,0.4444444444444444,0.3333333333333333
1,0.37777777777777777,0.11431564949422669,0.16532151315704097,0.5,0.31442292080245193
2,0.34370370370370373,0.15653757826787976,0.20022872138438674,0.5151851851851851,0.3047573068016567
3,0.31777777777777777,0.18659185050254412,0.21800567732817044,0.5162962962962964,0.307619415235229
4,0.29600000000000043,0.2155530276821121,0.23069067422110887,0.5080370370370371,0.30553241646553253
5,0.2748148148148147,0.23494927522541853,0.23446540032682395,0.5081407407407409,0.30714170310404865
6,0.25460317460317483,0.24819523251317147,0.23240726364235437,0.4996679012345679,0.3069269499164722
7,0.24722222222222223,0.27392233162006496,0.24068600115642588,0.4920292768959438,0.314292680810805
8,0.23555555555555585,0.2940800337581594,0.24227794731411173,0.4821709750566897,0.3211781740805905
9,0.22577777777777797,0.31155204712490964,0.24326854115087737,0.4813329386075419,0.32706055491441427
