,precision,recall,fscores,MAPs,nDCGs
0,0.6666666666666666,0.11203018503216708,0.18350599644276802,0.6666666666666666,0.5411111111111111
1,0.5733333333333334,0.18566312505396165,0.2633056379614102,0.7177777777777777,0.506487529138057
2,0.5096296296296295,0.2418995825088101,0.30499022315384444,0.7255555555555558,0.48154769052062957
3,0.45444444444444443,0.2798027053969904,0.32064204977703237,0.7239506172839508,0.4663989701765674
4,0.4115555555555559,0.30882006589940836,0.32579514191058156,0.714530864197531,0.4621010890557728
5,0.3851851851851852,0.3394455597850887,0.3331043016981527,0.7040753086419753,0.4646951516460919
6,0.36000000000000043,0.36637402893194887,0.33525290919962214,0.6954379188712522,0.4673079245104792
7,0.3338888888888889,0.3849113347633722,0.3302361615385943,0.6843577979339881,0.4683854693586404
8,0.3111111111111116,0.3988929278253574,0.3230737677514538,0.6769447215923408,0.47077379462299435
9,0.2937777777777778,0.41462362259784785,0.3182713417855428,0.6641852061812381,0.4745205816867049
