,precision,recall,fscores,MAPs,nDCGs
0,0.72,0.12058485875350744,0.19802832959255218,0.72,0.72
1,0.5688888888888889,0.18373519076402606,0.2606168990640537,0.7444444444444445,0.738984733720299
2,0.508148148148148,0.24094353057236598,0.3042640771770591,0.7533333333333334,0.7614039972185909
3,0.4588888888888889,0.2822114738253667,0.3237921001780631,0.7438271604938274,0.764547928128427
4,0.4115555555555561,0.3107741297730802,0.3272786520459695,0.7433950617283952,0.7740522013435086
5,0.38592592592592595,0.34381924782544365,0.33558311912605865,0.7263419753086422,0.7686989117020498
6,0.3568253968253974,0.36694172049964047,0.33341817326274387,0.7157058201058202,0.7672042642134329
7,0.3327777777777778,0.3840055473771927,0.32876630579004257,0.7077558075081882,0.765711155077243
8,0.3160493827160498,0.4050230378750756,0.3279160082546574,0.6947132212144118,0.759612775074223
9,0.29777777777777786,0.4188110870578615,0.3219953008457787,0.6857982804232803,0.7562718868786088
