,precision,recall,fscores,MAPs,nDCGs
0,0.27111111111111114,0.04198433665100331,0.07010411964357444,0.27111111111111114,0.27111111111111114
1,0.24222222222222223,0.07334679773185519,0.10653732799400092,0.33111111111111113,0.3415514235947655
2,0.23703703703703724,0.1097659010456953,0.1400953334680676,0.35518518518518527,0.38306590887682995
3,0.21666666666666667,0.12980439114558887,0.15051747494581424,0.36123456790123465,0.39956760546873016
4,0.20444444444444454,0.15099800987254103,0.160900550386134,0.36652469135802485,0.417863470877731
5,0.18962962962962954,0.164051384239641,0.16311746773311245,0.3678592592592595,0.4267014034310609
6,0.18349206349206354,0.18154218356377363,0.16920985589402174,0.3631026455026458,0.4306464581519536
7,0.175,0.19569079630590616,0.1714293067107421,0.3586560846560849,0.43033775184548206
8,0.16493827160493815,0.20448563291446836,0.1694878261205814,0.35571621945074355,0.43123355297728233
9,0.15644444444444452,0.21313860521449948,0.16731598054845362,0.35553610621203235,0.43247983651190886
