,precision,recall,fscores,MAPs,nDCGs
0,0.49777777777777776,0.08142566701072444,0.13479271998879835,0.49777777777777776,0.49777777777777776
1,0.4444444444444444,0.1437033346485785,0.20480865975529855,0.5577777777777778,0.566139448119036
2,0.3999999999999998,0.18496197135367634,0.23653038636944618,0.5729629629629628,0.5880303584502514
3,0.35888888888888887,0.21548126070629908,0.25047105886051685,0.5830864197530864,0.6084011103720617
4,0.33244444444444493,0.241803365846795,0.25928161620730367,0.5807469135802469,0.6123306531872335
5,0.3096296296296295,0.2670466059037606,0.2652637282296253,0.5734172839506174,0.6169778291073713
6,0.29841269841269885,0.3001944339653142,0.27662620543751104,0.5689747795414464,0.6238041657025317
7,0.2827777777777778,0.3208685088995756,0.2778550874030384,0.5563692617787855,0.6207049081391871
8,0.2681481481481484,0.340404471702205,0.27758887373837765,0.5454834593096499,0.6187552482859113
9,0.25511111111111123,0.35700894312040193,0.27574603515408297,0.5366118039808517,0.6156260617173991
