,precision,recall,fscores,MAPs,nDCGs
0,0.7066666666666667,0.11748697515562385,0.192910993769334,0.7066666666666667,0.7066666666666667
1,0.5644444444444444,0.18081508494392023,0.2567697503280161,0.7355555555555555,0.7319498913187514
2,0.508148148148148,0.2424199756958699,0.3052521797883501,0.7422222222222223,0.7504987384458841
3,0.4588888888888889,0.28282620658715824,0.3244637371830334,0.7393827160493828,0.7625747874078616
4,0.41511111111111165,0.31406202270803196,0.3305904583683022,0.7371111111111112,0.7700117810041448
5,0.38518518518518513,0.3422253008367598,0.3343850603946665,0.7221086419753087,0.7650420996020528
6,0.3587301587301593,0.3665277085856286,0.334235398656781,0.7094035273368603,0.7634136420532681
7,0.33444444444444443,0.386415328953641,0.3305127619482635,0.6996455782312923,0.7604276567665202
8,0.31506172839506225,0.4035474578994956,0.3268668571515017,0.6906999055177626,0.756081820768456
9,0.29511111111111127,0.41598959600830016,0.3195078368591292,0.6856584173175442,0.7550967903389195
