,precision,recall,fscores,MAPs,nDCGs
0,0.6666666666666666,0.11240055540253746,0.18405481799158954,0.6666666666666666,0.6666666666666666
1,0.5711111111111111,0.18670135044512823,0.2641434590097576,0.7155555555555555,0.7181033864802604
2,0.5022222222222222,0.23700452078041495,0.2994853498594975,0.7229629629629631,0.731536974932271
3,0.45555555555555555,0.2807958603901454,0.32145023642319626,0.7212345679012346,0.7448879505294693
4,0.4168888888888893,0.31254340201748143,0.32980902925780226,0.7135740740740741,0.74740873583665
5,0.3837037037037036,0.34031136065088957,0.33263728360368366,0.7042098765432098,0.7462814728535433
6,0.35238095238095285,0.35965500342786566,0.32857379611689996,0.6955372134038799,0.7445870717517645
7,0.3283333333333333,0.3773677721531429,0.3243047015679187,0.6851809019904256,0.7382602427080769
8,0.3091358024691362,0.3972316732255062,0.321582507948794,0.6735160115898211,0.7386739568859001
9,0.2915555555555557,0.41326005225388535,0.3167615978778807,0.663818783068783,0.7374668559930554
