,precision,recall,fscores,MAPs,nDCGs
0,0.6888888888888889,0.11472771589636459,0.1882655244964137,0.6888888888888889,0.6888888888888889
1,0.5711111111111111,0.18453642533192727,0.26171360531108673,0.7311111111111112,0.7329070928882898
2,0.5096296296296295,0.24084651212240643,0.3040191201827414,0.7425925925925928,0.7542097235717791
3,0.45222222222222225,0.2783752871362388,0.31931714103519887,0.7349382716049385,0.7583485625828577
4,0.4097777777777782,0.30877763075171016,0.3252241950020388,0.7265000000000001,0.7584700556435415
5,0.38666666666666655,0.34141100791720363,0.33450633225051,0.7104790123456791,0.7540909983729086
6,0.3600000000000005,0.36643671932797267,0.3350461398115165,0.7007973544973546,0.7557091705129373
7,0.3327777777777778,0.38325379295877166,0.32857913866647537,0.6940717309145878,0.754896929074493
8,0.3106172839506177,0.3971344881531923,0.32192557385666404,0.686282848324515,0.7512221729316094
9,0.2893333333333335,0.4078612798799841,0.313087017528165,0.6805901255563954,0.7487454025388363
