,precision,recall,fscores,MAPs,nDCGs
0,0.2088888888888889,0.03219365773545339,0.05352980506925987,0.2088888888888889,0.14777777777777779
1,0.15555555555555556,0.0476982105537317,0.0679194056833488,0.23333333333333334,0.13232719587640987
2,0.14518518518518514,0.06607636715995849,0.08316210489744959,0.24777777777777785,0.12940405451831402
3,0.13333333333333333,0.08121608936108417,0.09197331903110158,0.2619753086419753,0.13088477033768195
4,0.12799999999999984,0.09596449527615673,0.09985275614590457,0.26782098765432105,0.13465696657495918
5,0.11703703703703709,0.10538793603293078,0.10107747212015164,0.2657098765432099,0.13448293429243657
6,0.11301587301587292,0.1198905815355763,0.10626671028999758,0.2683342151675485,0.14010208737131075
7,0.10833333333333334,0.12833894571201063,0.10737685565492534,0.26602768959435624,0.14303849716336076
8,0.10617283950617265,0.13725396099247555,0.1093465271284588,0.2663123330813808,0.14718199794770648
9,0.10177777777777781,0.1443991109042921,0.1091822949499751,0.2654835264970187,0.14950509212132665
