,precision,recall,fscores,MAPs,nDCGs
0,0.1111111111111111,0.014842922509589178,0.025723419644988275,0.1111111111111111,0.08
1,0.09555555555555556,0.030452527719194395,0.04409432446033754,0.14888888888888888,0.07962666416907044
2,0.10962962962962954,0.053276931710265034,0.06757126186125151,0.18555555555555556,0.0932931403661868
3,0.10333333333333333,0.06650133258172472,0.07591237925607518,0.20370370370370375,0.0949537707940783
4,0.10311111111111096,0.08655456330162206,0.08774091390396853,0.21525925925925934,0.10377839720531067
5,0.09851851851851857,0.09824315515161743,0.09142512945364269,0.2224814814814815,0.10867298853811759
6,0.09968253968253958,0.1169846667264623,0.09990974764162418,0.22363315696649047,0.11658060308737325
7,0.09444444444444444,0.12705168612681506,0.10079647616010892,0.2234603174603176,0.11923868689191727
8,0.08790123456790107,0.13092293833140053,0.09794822075036921,0.22226543209876556,0.11961226794998898
9,0.08311111111111107,0.13749276356789247,0.09677329660172362,0.21991975308641995,0.12187825176308258
