,precision,recall,fscores,MAPs,nDCGs
0,0.23555555555555555,0.040724043942434736,0.06710652537147038,0.23555555555555555,0.18666666666666668
1,0.18,0.05632692509704002,0.08122789424354201,0.2822222222222222,0.16526244653775618
2,0.1599999999999999,0.07840574750919574,0.09827401872027108,0.3144444444444446,0.16060503672687268
3,0.15222222222222223,0.0988813139180955,0.1116253712982726,0.32098765432098775,0.16225668774168986
4,0.13955555555555532,0.11214865333249373,0.11594612764065801,0.32265432098765445,0.16092043889264376
5,0.12666666666666673,0.11962837114554484,0.11473305497455011,0.32459876543209887,0.16113880540539788
6,0.11873015873015859,0.1298223259198918,0.11541290359416935,0.32381922398589086,0.1633622983763097
7,0.11055555555555556,0.13871056503620108,0.11441318811474113,0.32283156966490323,0.16586127261390232
8,0.10370370370370346,0.1459296065736334,0.11263211408944142,0.3187398589065258,0.167610402322343
9,0.09911111111111115,0.1546744851518454,0.11227333035569673,0.31822222222222246,0.17041979948890654
