,precision,recall,fscores,MAPs,nDCGs
0,0.18666666666666668,0.033241129241129236,0.05432497132497132,0.18666666666666668,0.15888888888888889
1,0.17333333333333334,0.05417466615972361,0.0778875679890264,0.26,0.15538826777606884
2,0.15555555555555545,0.0712602213452788,0.09129419822054534,0.2911111111111111,0.1529371931044685
3,0.14,0.08739468819813642,0.10006341151571561,0.3011111111111111,0.15150462379689472
4,0.12799999999999975,0.09967228352745587,0.10369768531357788,0.30334567901234577,0.14984389024406333
5,0.11851851851851856,0.11197712683229917,0.10676359800064532,0.30444444444444446,0.15130180789371847
6,0.11174603174603161,0.12467730319914218,0.10947065640377127,0.3073192239858906,0.1557365036290975
7,0.10611111111111111,0.1328531348600313,0.1094124615091268,0.30155555555555547,0.15839121370868853
8,0.10271604938271585,0.1427997358387486,0.1109798467239374,0.3021140211640212,0.16239392290346302
9,0.10133333333333333,0.1569200802728186,0.11406468412153424,0.2985609347442681,0.16812527715879771
