,precision,recall,fscores,MAPs,nDCGs
0,0.36,0.05715190241856905,0.09510746658837467,0.36,0.2633333333333333
1,0.30444444444444446,0.09168223809596353,0.13396177496466144,0.4111111111111111,0.24722110500146793
2,0.2562962962962963,0.11440019479431236,0.1488558835194541,0.4225925925925925,0.2303379080733761
3,0.22333333333333333,0.13085371658116746,0.15459491067648062,0.42864197530864184,0.22085953674172865
4,0.19999999999999993,0.14631400197478622,0.15825292476726044,0.42346296296296293,0.21910616841116315
5,0.18370370370370362,0.16241641580527033,0.16074410349435284,0.41683950617283966,0.21922225502283144
6,0.16634920634920636,0.17032382321267778,0.1568995448866026,0.4116851851851853,0.21811723483441262
7,0.15388888888888888,0.18034383406602197,0.15499572918013677,0.4096947089947091,0.2192009454111695
8,0.1446913580246911,0.18985177057395852,0.15361853314937846,0.40461622574955924,0.22137049008449067
9,0.13555555555555557,0.1971265501154047,0.15027064944558793,0.4022655076845555,0.22429614983059165
