,precision,recall,fscores,MAPs,nDCGs
0,0.07111111111111111,0.011961970128636795,0.01991970121381886,0.07111111111111111,0.043333333333333335
1,0.07333333333333333,0.022514224047557388,0.032730589913596446,0.10888888888888888,0.05288977308753513
2,0.07703703703703704,0.03746007942674609,0.047481940144478825,0.12925925925925924,0.06497061575469351
3,0.07777777777777778,0.050292851592851566,0.05699228825928939,0.14629629629629626,0.07173785539228056
4,0.07288888888888884,0.057300321247380034,0.05946569659366355,0.15523456790123452,0.0740391893008876
5,0.06592592592592589,0.061123683070741855,0.058847201444976474,0.16041975308641973,0.07460943140571416
6,0.06412698412698412,0.07039140793846672,0.062087275952576675,0.16248324514991178,0.07920754373620706
7,0.06388888888888888,0.08165259119964999,0.06659554355796107,0.167668430335097,0.08430065828672793
8,0.06617283950617273,0.09228283132989011,0.07173845538613723,0.16779805996472658,0.09039525263277527
9,0.06444444444444433,0.10036636508009052,0.0730077386642894,0.17116843033509707,0.09423547620344212
