,precision,recall,fscores,MAPs,nDCGs
0,0.11555555555555555,0.018628667628667633,0.031175980156372317,0.11555555555555555,0.09555555555555556
1,0.09555555555555556,0.02815985249318583,0.04183841575998439,0.1511111111111111,0.08542788116599623
2,0.10666666666666662,0.046900025985083416,0.060980988491308376,0.18851851851851853,0.0950380376040068
3,0.09555555555555556,0.05647674556180299,0.06644256405296935,0.20000000000000004,0.09483588353527152
4,0.09333333333333321,0.0690104071568681,0.07315434511595496,0.20966666666666675,0.0978482325869208
5,0.08592592592592593,0.0749591497722774,0.07373029301873353,0.21174074074074084,0.09848833181430057
6,0.08507936507936502,0.08714717372048783,0.078728939607688,0.21594708994709,0.10324712683348809
7,0.08666666666666667,0.10238963885768977,0.08596397509289157,0.22466419753086428,0.11043902230638414
8,0.08395061728395045,0.11103247388558224,0.08773254436113741,0.22442151675485023,0.11344832215047164
9,0.08177777777777774,0.1193709058240142,0.08922490533040883,0.2237360670194005,0.11769518159598956
