,precision,recall,fscores,MAPs,nDCGs
0,0.15555555555555556,0.021623826790493458,0.036917785192295,0.15555555555555556,0.12222222222222222
1,0.15555555555555556,0.047641538793262925,0.06898837712905125,0.2222222222222222,0.13393400970801267
2,0.14074074074074056,0.06524989340161752,0.08340188964801963,0.25185185185185194,0.1310261637864757
3,0.12666666666666668,0.07743723465036227,0.08966360337358459,0.2635802469135804,0.12875144570564123
4,0.11644444444444427,0.09211236692549453,0.095402675450147,0.2679814814814817,0.12939499400884352
5,0.11037037037037048,0.10515309163288591,0.09996253509789685,0.2691419753086421,0.13232576907986923
6,0.09904761904761893,0.10912299826945919,0.09629289073732018,0.2702530864197532,0.130686752044354
7,0.09388888888888888,0.11887096816448792,0.09693657601960623,0.26772222222222236,0.135205508418326
8,0.08740740740740724,0.12365491878177186,0.09477661553091765,0.2680679012345681,0.13587012688429462
9,0.08222222222222221,0.12892587394746388,0.09298652869336246,0.26654938271604955,0.13733294137076257
