,precision,recall,fscores,MAPs,nDCGs
0,0.03111111111111111,0.0047777777777777775,0.007890869479104773,0.03111111111111111,0.021111111111111112
1,0.022222222222222223,0.005991822991822992,0.00876273472351904,0.03777777777777778,0.01741538961734068
2,0.02518518518518518,0.01215055315055315,0.015265614177894881,0.04592592592592592,0.02092328267817938
3,0.025555555555555557,0.015464486131152798,0.01799852224413628,0.05037037037037037,0.021732274979332025
4,0.024888888888888898,0.019032387365720698,0.02029696619170303,0.05425925925925926,0.022612472546088523
5,0.02518518518518519,0.022685586018919356,0.02227890627890628,0.05703703703703703,0.024201850451547647
6,0.027301587301587316,0.027505923900660742,0.02553780491660572,0.06275132275132274,0.027597599330688227
7,0.02666666666666667,0.031146135540872383,0.026964041829254375,0.06389947089947089,0.029328753713959644
8,0.02765432098765431,0.03462847674160438,0.028774348760605476,0.0649400352733686,0.031223776152808306
9,0.028888888888888877,0.04122547850527282,0.03176998771535405,0.06687654320987652,0.03371902364034988
